# theta1,theta2 in radians, 100 Hz
-0.5921495812,1.3329582063
-0.5921495812,1.3329667656
-0.5921495812,1.3329753249
-0.5921495812,1.3329838843
-0.5921495812,1.3329924436
-0.5921495812,1.3330010029
-0.5921495812,1.3330095622
-0.5921495812,1.3330181215
-0.5921495812,1.3330266808
-0.5921495812,1.3330352401
-0.5921495812,1.3330437994
-0.5921495812,1.3330523588
-0.5921495812,1.3330609181
-0.5921495812,1.3330694774
-0.5921495812,1.3330780367
-0.5921495812,1.3330865960
-0.5921495812,1.3330951553
-0.5921495812,1.3331037146
-0.5921495812,1.3331122739
-0.5921495812,1.3331208333
-0.5921495812,1.3331293926
-0.5921495812,1.3331379519
-0.5921495812,1.3331465112
-0.5921495812,1.3331550705
-0.5921495812,1.3331636298
-0.5921495812,1.3331721891
-0.5921495812,1.3331807485
-0.5921495812,1.3331893078
-0.5921495812,1.3331978671
-0.5921495812,1.3332064264
-0.5921495812,1.3332149857
-0.5921495812,1.3332235450
-0.5921495812,1.3332321043
-0.5921495812,1.3332406636
-0.5921495812,1.3332492230
-0.5921495812,1.3332577823
-0.5921495812,1.3332663416
-0.5921495812,1.3332749009
-0.5921495812,1.3332834602
-0.5921495812,1.3332920195
-0.5921495812,1.3333005788
-0.5921495812,1.3333091381
-0.5921495812,1.3333176975
-0.5921495812,1.3333262568
-0.5921495812,1.3333348161
-0.5921495812,1.3333433754
-0.5921495812,1.3333519347
-0.5921495812,1.3333604940
-0.5921495812,1.3333690533
-0.5921495812,1.3333776126
-0.5921495812,1.3333861720
-0.5921495812,1.3333947313
-0.5921495812,1.3334032906
-0.5921495812,1.3334118499
-0.5921495812,1.3334204092
-0.5921495812,1.3334289685
-0.5921495812,1.3334375278
-0.5921495812,1.3334460871
-0.5921495812,1.3334546465
-0.5921495812,1.3334632058
-0.5921495812,1.3334717651
-0.5921495812,1.3334803244
-0.5921495812,1.3334888837
-0.5921495812,1.3334974430
-0.5921495812,1.3335060023
-0.5921495812,1.3335145616
-0.5921495812,1.3335231210
-0.5921495812,1.3335316803
-0.5921495812,1.3335402396
-0.5921495812,1.3335487989
-0.5921495812,1.3335573582
-0.5921495812,1.3335659175
-0.5921495812,1.3335744768
-0.5921495812,1.3335830361
-0.5921495812,1.3335915955
-0.5921495812,1.3336001548
-0.5921495812,1.3336087141
-0.5921495812,1.3336172734
-0.5921495812,1.3336258327
-0.5921495812,1.3336343920
-0.5921495812,1.3336429513
-0.5921495812,1.3336515106
-0.5921495812,1.3336600700
-0.5921495812,1.3336686293
-0.5921495812,1.3336771886
-0.5921495812,1.3336857479
-0.5921495812,1.3336943072
-0.5921495812,1.3337028665
-0.5921495812,1.3337114258
-0.5921495812,1.3337199851
-0.5921495812,1.3337285445
